x,y,z
-1.393085,2.364213,-3.749256
-1.665477,1.064005,-3.994779
-1.715122,1.164005,-3.978278
-1.617436,1.264013,-4.010273
-1.666536,1.41401,-3.99387
-1.714229,1.414001,-3.97817
-1.665176,1.464003,-3.994238
-1.713955,1.613999,-3.977942
-1.665912,2.064007,-3.993034
-1.565261,2.114002,-3.999526
-1.652989,2.114028,-3.997208
-1.618926,2.163997,-3.980749
-1.563057,2.163993,-3.974014
-1.645646,2.16398,-3.928255
-1.70968,2.163982,-3.928447
-1.562831,2.213993,-3.971399
-1.611355,2.213987,-3.952154
-1.659374,2.189057,-3.927061
-1.661382,2.213988,-3.950306
-1.609558,2.233239,-3.931348
-1.707595,2.213974,-3.904315
-1.655069,2.249232,-3.877224
-1.704884,2.239661,-3.872925
-1.603811,2.263957,-3.86481
-1.522276,2.364016,-4.039833
-1.564033,2.364919,-3.98542
-1.663661,2.365265,-3.976814
-1.564042,2.364919,-3.98542
-1.613857,2.365092,-3.981117
-1.559733,2.364882,-3.935606
-1.659359,2.365228,-3.927
-1.709171,2.365401,-3.922697
-1.709183,2.365401,-3.922697
-1.555439,2.273777,-3.885822
-1.555422,2.364844,-3.88579
-1.605201,2.365017,-3.881486
-1.60599,2.36502,-3.881423
-1.552581,2.313951,-3.852728
-1.650919,2.313946,-3.82917
-1.700512,2.365326,-3.823066
-1.700741,2.365328,-3.825017
-1.551134,2.364807,-3.835977
-1.700138,2.313944,-3.817977
-1.546833,2.316078,-3.786178
-1.596646,2.364943,-3.781859
-1.64646,2.365116,-3.777555
-1.542529,2.364733,-3.736347
-1.737219,1.263997,-3.970844
-1.76781,1.114021,-3.961015
-1.862591,1.113999,-3.929816
-1.7669,1.164017,-3.961234
-1.813179,1.164,-3.946001
-1.862534,1.163998,-3.929755
-1.812925,1.263998,-3.945924
-1.861967,1.263995,-3.92978
-1.914639,1.064011,-3.912764
-1.912687,1.114001,-3.913326
-1.906617,1.213973,-3.884363
-1.73696,1.313997,-3.970849
-1.736187,1.463997,-3.970863
-1.81314,1.313999,-3.945774
-1.891953,1.314,-3.919831
-1.763724,1.364,-3.961959
-1.864741,1.429805,-3.928603
-1.862271,1.463997,-3.92936
-1.884134,1.464002,-3.922164
-1.886007,1.514001,-3.921468
-1.861019,1.56399,-3.929613
-1.892061,1.663999,-3.919235
-1.913239,1.564004,-3.912423
-1.861826,1.713995,-3.929107
-1.763278,1.813998,-3.961386
-1.763039,1.863997,-3.961384
-1.867946,1.864007,-3.926852
-1.903895,1.813962,-3.852853
-1.871948,1.964006,-3.925375
-1.815169,2.01401,-3.943985
-1.809,2.063981,-3.916266
-1.862905,2.064,-3.928191
-1.898137,2.063962,-3.856294
-1.903299,1.913959,-3.845958
-1.759036,2.11398,-3.918845
-1.759581,2.163982,-3.925155
-1.789465,2.16398,-3.915833
-1.909273,2.163983,-3.912769
-1.90907,2.213983,-3.912755
-1.90594,2.263992,-3.913705
-1.909062,2.263982,-3.912678
-1.854331,2.112937,-3.860061
-1.871675,2.163962,-3.858544
-1.904145,2.131018,-3.855752
-1.758186,2.213977,-3.908996
-1.804514,2.215152,-3.864328
-1.850029,2.110616,-3.810247
-1.902678,2.113957,-3.838765
-1.803552,2.163959,-3.853187
-1.850439,2.163947,-3.815003
-1.852552,2.213945,-3.809993
-1.75243,2.263953,-3.842356
-1.800391,2.263946,-3.816597
-1.848991,2.263941,-3.798234
-1.72167,2.365467,-3.971804
-1.786296,2.31398,-3.916054
-1.808814,2.295662,-3.914115
-1.811458,2.313991,-3.944725
-1.864392,2.302546,-3.92732
-1.860257,2.313986,-3.928663
-1.758985,2.365574,-3.918394
-1.759761,2.365581,-3.927301
-1.809176,2.36575,-3.918368
-1.908641,2.366095,-3.907884
-1.858626,2.365921,-3.909789
-1.806483,2.313971,-3.88713
-1.879263,2.313962,-3.857838
-1.754674,2.365537,-3.868578
-1.804492,2.36571,-3.864276
-1.854311,2.365883,-3.859973
-1.754695,2.365537,-3.868579
-1.819296,2.313945,-3.812831
-1.852171,2.313954,-3.835054
-1.750371,2.365499,-3.818764
-1.800192,2.365673,-3.814462
-1.747444,2.313933,-3.784633
-1.796497,2.313931,-3.771512
-0.359517,1.213371,-2.410259
-0.302623,1.205457,-2.239452
-0.3033305,1.363285,-2.243169
-0.3587646,1.406794,-2.232969
-0.3599895,1.613364,-2.24715
-0.3021996,1.66329,-2.242804
-0.3673588,1.789442,-2.332467
-0.3593774,1.863393,-2.333131
-0.370031,1.863404,-2.363405
-0.3539957,1.713376,-2.283461
-0.3646465,2.06341,-2.434235
-0.3486185,2.013391,-2.385633
-0.3595414,1.913393,-2.333099
-0.3173054,1.91332,-2.290658
-0.3801575,2.163445,-2.48179
-0.3315575,2.113393,-2.335446
-0.2990453,2.113358,-2.237883
-0.37965,2.313445,-2.481782
-0.3759215,2.360054,-2.431899
-0.3471375,2.31341,-2.384218
-0.3715976,2.360016,-2.382083
-0.3630338,2.359941,-2.282455
-0.2983688,2.313358,-2.237873
-0.3127217,2.313374,-2.280943
-0.2990528,2.344331,-2.240238
-0.627216,1.213704,-3.213573
-0.6117022,1.11367,-3.166009
-0.6115714,1.163668,-3.166121
-0.6230311,1.11367,-3.113596
-0.5947498,1.213668,-3.116148
-0.5945343,1.263669,-3.116006
-0.5796969,1.2136,-3.070977
-0.5809202,1.263651,-3.075153
-0.6180887,1.063635,-3.013668
-0.6225252,1.113635,-3.013267
-0.6133264,1.163635,-3.014045
-0.5971263,1.263635,-3.015409
-0.611402,1.063618,-2.964059
-0.6225725,1.111823,-2.963078
-0.6089562,1.063601,-2.914084
-0.6044694,1.2636,-2.914403
-0.6005025,1.063566,-2.814442
-0.5985802,1.063548,-2.764422
-0.5833316,1.113514,-2.665349
-0.6007191,1.06353,-2.710072
-0.58348,1.163514,-2.665319
-0.6008575,1.263531,-2.711674
-0.5426393,1.096229,-2.618684
-0.545319,1.063507,-2.649707
-0.5924534,1.112351,-2.614376
-0.5426353,1.232196,-2.618637
-0.5924494,1.245429,-2.61433
-0.4897175,1.113484,-2.587012
-0.495149,1.06348,-2.572611
-0.4896534,1.163484,-2.58627
-0.4912661,1.21348,-2.572895
-0.5778237,1.21348,-2.565418
-0.5895778,1.213485,-2.581084
-0.4763821,1.26348,-2.574163
-0.4896683,1.263484,-2.586442
-0.5420544,1.26348,-2.568491
-0.4353967,1.113466,-2.539143
-0.5321609,1.113462,-2.519211
-0.4355302,1.163467,-2.540689
-0.5245315,1.163462,-2.519853
-0.5877504,1.163478,-2.559928
-0.456737,1.213462,-2.525691
-0.5348761,1.213466,-2.528806
-0.3850249,1.11339,-2.485794
-0.3851774,1.213369,-2.487261
-0.4324685,1.263455,-2.505243
-0.5941958,1.363669,-3.116
-0.5632335,1.313577,-3.022583
-0.5618848,1.363626,-3.019041
-0.5619389,1.46361,-3.020212
-0.5982593,1.313618,-2.965108
-0.5558239,1.363562,-3.000853
-0.5864083,1.363618,-2.966115
-0.5572642,1.413567,-3.00568
-0.6225625,1.448007,-2.962962
-0.6241271,1.463624,-2.981076
-0.5992702,1.3136,-2.914834
-0.6052616,1.4136,-2.914283
-0.6050532,1.463583,-2.864097
-0.5861462,1.413566,-2.815561
-0.5896517,1.413548,-2.765072
-0.5921645,1.363531,-2.714686
-0.5762799,1.463531,-2.716023
-0.5164806,1.363497,-2.620851
-0.5169128,1.413497,-2.620796
-0.5448105,1.413505,-2.643821
-0.5089897,1.463497,-2.621463
-0.545472,1.463508,-2.651479
-0.4847747,1.363479,-2.573403
-0.4488563,1.313462,-2.526337
-0.4592747,1.463462,-2.525385
-0.413382,1.463428,-2.428977
-0.3522221,1.363332,-2.389883
-0.3804123,1.41341,-2.381656
-0.4443713,1.46341,-2.376114
-0.3832757,1.413393,-2.331222
-0.4171835,1.448269,-2.328281
-0.3948032,1.463376,-2.280023
-0.6424557,1.613707,-3.263343
-0.6504862,1.66373,-3.287946
-0.6262817,1.513701,-3.213799
-0.610512,1.613648,-3.167486
-0.6094369,1.663686,-3.164765
-0.5938053,1.563657,-3.116848
-0.5774335,1.513652,-3.067214
-0.5770936,1.613652,-3.067204
-0.5982678,1.613635,-3.015189
-0.5611371,1.663615,-3.019826
-0.5456985,1.513585,-2.971983
-0.6225607,1.51093,-2.96294
-0.5727456,1.530563,-2.967237
-0.621136,1.563618,-2.963045
-0.6052486,1.613618,-2.9644
-0.5452356,1.663583,-2.972109
-0.570885,1.51361,-2.945696
-0.5837451,1.5636,-2.916089
-0.6182575,1.524338,-2.913121
-0.6214499,1.613613,-2.950082
-0.570686,1.663609,-2.943392
-0.6222273,1.663616,-2.959081
-0.5966425,1.513583,-2.864805
-0.5857881,1.563583,-2.865726
-0.5961249,1.613583,-2.864815
-0.6055445,1.663566,-2.813798
-0.5986975,1.513548,-2.764256
-0.5981787,1.563548,-2.764283
-0.5838771,1.513531,-2.71535
-0.588646,1.563531,-2.714921
-0.5512714,1.513514,-2.66798
-0.5994776,1.663525,-2.695698
-0.5447449,1.513505,-2.643061
-0.5672192,1.613497,-2.616381
-0.5097916,1.51348,-2.571191
-0.5273408,1.563462,-2.519471
